id	feature.patric_id	feature.aa_sequence_md5
511145.12	fig|511145.12.peg.3761	103142c372162775cb3f2bc874806e02
511145.12	fig|511145.12.peg.2731	ab0cc654f6c4c365ecbf7fdecdcfa468
511145.12	fig|511145.12.peg.4250	6d505dc174f4ca3d2659b5f22e58656d
511145.12	fig|511145.12.peg.2897	43a98c026719d6e195371b7693d4d122
511145.12	fig|511145.12.peg.428	f85fab297748e29ce7fcec9f4e5e81c4
511145.12	fig|511145.12.peg.764	24e689b003b14408a49a151692cf629c
511145.12	fig|511145.12.peg.310	4deb0a840e6405fdfad87f0936a60c19
511145.12	fig|511145.12.peg.1840	f4af71ea214c1b0f3914e4c166f97980
511145.12	fig|511145.12.peg.1294	fb1b9639248c5e7e67eb5002d66c86e0
511145.12	fig|511145.12.peg.3716	76ef4b0973c993f7f7c8a2ef5491fffa
511145.12	fig|511145.12.peg.1050	77c2f0444b328f74ecaf3848d22decd3
511145.12	fig|511145.12.peg.1710	8e9f6946e556506a4b25b02adb2d3e90
511145.12	fig|511145.12.peg.3357	a787f761458c17db19fb243118344707
511145.12	fig|511145.12.peg.3495	811e824190eb8861b288c8a656e32c95
511145.12	fig|511145.12.peg.3610	75d20978a034ac97cbf88235b32b7ad9
511145.12	fig|511145.12.peg.1447	0d5a055f75901a4b8c5cd269401e3acf
511145.12	fig|511145.12.peg.2480	0609a0a5c9d4527db1bd643c118e9fd1
511145.12	fig|511145.12.peg.1251	9339111df5a57673af88135502921e3c
511145.12	fig|511145.12.peg.4505	b22520d4f94fd62d19b36ddd2670e02b
511145.12	fig|511145.12.peg.2994	e0325ef50a69a1d0c677adb2e29fff2d
511145.12	fig|511145.12.peg.2969	f96003c83f41f4a283c4234c780de4ed
511145.12	fig|511145.12.peg.110	6ad437c6258227e99ba583609f236310
511145.12	fig|511145.12.peg.2616	1b191014a633b5c1771193980a66d6a7
511145.12	fig|511145.12.peg.3842	03f81822d1d4e3cfca9e61928503c5fc
511145.12	fig|511145.12.peg.3454	561642d7f46dcb3b4b9a787724e0baaa
511145.12	fig|511145.12.peg.3061	c63e5ab7df674d7affadf06bcb740317
511145.12	fig|511145.12.peg.1300	3d65ad7b63502f177daeddb7bbea40d4
511145.12	fig|511145.12.peg.4544	b9287a396936572817b1db247faaae97
511145.12	fig|511145.12.peg.3139	9f576043004d826d9ea821a74f6186bc
511145.12	fig|511145.12.peg.1015	e701190903cc5eb0eef7b8a96ce4f2ce
511145.12	fig|511145.12.peg.1562	23330dd331dafb332dcbcd0c9344a149
511145.12	fig|511145.12.peg.271	75ca738ad7c806571f10da3ee9d5eaab
511145.12	fig|511145.12.peg.2534	2004aada7375fe5eefaf26bacaa39084
511145.12	fig|511145.12.peg.2591	e3af5bbecb62cf2994c9eb79c05c4ac9
511145.12	fig|511145.12.peg.1120	7094f4fdab69cee2c4307a73117a0697
511145.12	fig|511145.12.peg.3240	ec519397f90fedbe20f6c18a5ec78168
511145.12	fig|511145.12.peg.3128	08f329d5ce80ae8a2524b7da5a2d539b
511145.12	fig|511145.12.peg.33	61d804f5e6839c42806f4d4e18fd3c6d
511145.12	fig|511145.12.peg.936	81fa0f48ee292b07953b4dc629a58709
511145.12	fig|511145.12.peg.1680	67127f59391dbff93f94f064d696ee07
511145.12	fig|511145.12.peg.2016	04f7883eb4067e4777f3da3174173415
511145.12	fig|511145.12.peg.350	e69827668fe7dbce00e651f828d1d5c7
511145.12	fig|511145.12.peg.329	eed13f35fe5f19eac41e1bf467af173d
511145.12	fig|511145.12.peg.3224	3b82fd43f53b87a7714a44c33bdddfb9
511145.12	fig|511145.12.peg.4269	3c011a4defd2485e03b30b4c9afa89ce
511145.12	fig|511145.12.peg.2150	7f9153abb5309cb8bb3c4cc5b812f876
511145.12	fig|511145.12.peg.3172	a2eb5d385ad3a165afe233ad8a00166e
511145.12	fig|511145.12.peg.597	06b26eaeff3381c46dc9050c52ac4cda
511145.12	fig|511145.12.peg.3711	d18afbf78dee68b5e81f6540cfe98193
511145.12	fig|511145.12.peg.419	1c1f4299f4de39a5ade1dffef6d6e95a
511145.12	fig|511145.12.peg.3743	abfb562220e95ca85a1426aeaa09317d
511145.12	fig|511145.12.peg.4456	8d1583e424e7063b1f31c8968d37b68b
511145.12	fig|511145.12.peg.3607	3b0fb4d862f55919da7d85a871902311
511145.12	fig|511145.12.peg.1644	2ad7163525811a3b054c1d8695fff882
511145.12	fig|511145.12.peg.2196	f20a454183135a492393ec3dfe4801da
511145.12	fig|511145.12.peg.4336	ce8b68e5a0fc40ff61e65e961a41ee96
511145.12	fig|511145.12.peg.2133	48026c5ec02fd882c987907757344f54
511145.12	fig|511145.12.peg.3741	2bf83ea01d6f83c16c0aaced1463fed0
511145.12	fig|511145.12.peg.256	0c864ca945765d649803c06dbd7c2786
511145.12	fig|511145.12.peg.2730	39b9328fc6405ef49c5b675c8ea853bc
511145.12	fig|511145.12.peg.4029	87290c384f69de1a265d7ec177cb7fe5
511145.12	fig|511145.12.peg.1529	c6b7e674fc75afa2015b74bd6183098c
511145.12	fig|511145.12.peg.1305	fa05d62c41789a91e0a75e6318242768
511145.12	fig|511145.12.peg.85	caf26526566e5443399fb4a9b79e8df5
511145.12	fig|511145.12.peg.3678	b35b745ff72ec9fc3114a4af1c25c91f
511145.12	fig|511145.12.peg.2577	8c2e647e869249f3c4eac461ce093f51
511145.12	fig|511145.12.peg.3613	a195423a3a12493155dafa2d60d0a3ab
511145.12	fig|511145.12.peg.4375	842cc4ab7535d14a9dafb5baa2a3857b
511145.12	fig|511145.12.peg.2508	9675ae45136a897a184c15dedd7ec1c6
511145.12	fig|511145.12.peg.1153	d24034b9ace40a5fd0c0a6d3c8ec0e21
511145.12	fig|511145.12.peg.2306	a4d0d02728a620eaca1f24bb25ab0c46
511145.12	fig|511145.12.peg.2637	d2e7d0b083eaf00e77aaa538711b503e
511145.12	fig|511145.12.peg.3379	f0b6512bf4269ac381617b10726fec38
511145.12	fig|511145.12.peg.678	6422895354a07641705e2f084092d184
511145.12	fig|511145.12.peg.807	92388a53bbea7cbbdc5d38d153fe733e
511145.12	fig|511145.12.peg.1540	b4fa4490c1e393d6a31be1be2f0c41e3
511145.12	fig|511145.12.peg.2912	ddcb8384b42d50407222b919ccffe311
511145.12	fig|511145.12.peg.2840	cc5959dd650c7d726086e66fefc68c5e
511145.12	fig|511145.12.peg.1271	b5cdeb2139fb7df3ebc607fcbaa1b418
511145.12	fig|511145.12.peg.1144	bcf0eda5bf6c0577bd8206fa6c2906b2
511145.12	fig|511145.12.peg.3471	1e11ef72011f96bc70cbc16ae9f712a8
511145.12	fig|511145.12.peg.711	b536ea2d05072cdf50386069dc233958
511145.12	fig|511145.12.peg.1012	7ac3135469ad2ed7ffd882f3c696a432
511145.12	fig|511145.12.peg.2083	cde4763fcefe996b6c1cff110f9aa96b
511145.12	fig|511145.12.peg.800	0fcc6f359e5efb1c636ad5894177a843
511145.12	fig|511145.12.peg.4197	c966e0bdd78df8b09054add9301cab4a
511145.12	fig|511145.12.peg.86	60e578c177a169cec19325fad173e260
511145.12	fig|511145.12.peg.1698	681c6b4ad29902edac090fcde2cc95c7
511145.12	fig|511145.12.peg.1941	75d5ea232bf9f203fd54bb211467c622
511145.12	fig|511145.12.peg.743	1f63a13deed1d14ee47d782b2455d089
511145.12	fig|511145.12.peg.3307	867b8d16168d818b68421d2211164887
511145.12	fig|511145.12.peg.751	674da15a667c9d1cb63330c0a85979c7
511145.12	fig|511145.12.peg.3146	0476e1bcd0784659ebabe04cc3102575
511145.12	fig|511145.12.peg.3351	b969799b17d0096bcddea08ea0ddef68
511145.12	fig|511145.12.peg.3348	73d2ba4e5d849d4bc6ef9989dcc9beba
511145.12	fig|511145.12.peg.1408	0e3806be9fca91c6b4790d9dbd9ca089
511145.12	fig|511145.12.peg.4086	4e283760d8ea01febd28a43dd22d064c
511145.12	fig|511145.12.peg.3615	61db44ead7d92cfa989ac478e06fc1d5
511145.12	fig|511145.12.peg.267	2f2193adcbd0e7a0d9e72304401dadd2
511145.12	fig|511145.12.peg.1211	d9d97e7877140de0e10eb608ebd020cd
511145.12	fig|511145.12.peg.2453	19378ad73f9628d008db9f20fd6fe44a
511145.12	fig|511145.12.peg.3880	a5ae3776a8b5c14e52624dd28e568860
511145.12	fig|511145.12.peg.699	8d42bea1490265c2a9855be679b126ff
511145.12	fig|511145.12.peg.2514	50628d3728e7f0bb038d81c553202a46
511145.12	fig|511145.12.peg.577	749ab00c4909f333cf0f172c92eac7e0
511145.12	fig|511145.12.peg.1946	9eb2861ceec31a7e766a83fa0a09eaa1
511145.12	fig|511145.12.peg.2721	09afec1c2c5415e7e9ef7bb8b3359c14
511145.12	fig|511145.12.peg.843	94721a244e15a58e469f359676d70d5e
511145.12	fig|511145.12.peg.1994	b5022b72835d144a9deedecb710853d5
511145.12	fig|511145.12.peg.1051	eb9b9a05110a11a2cf9ed5fbe3e01cdb
511145.12	fig|511145.12.peg.1514	559a8f7fc9013e7d62b181dfc1cf0900
511145.12	fig|511145.12.peg.1572	9e1ed699f27e4c1b95bbfc96c69d56de
511145.12	fig|511145.12.peg.2257	f44168f0112b1aa3ca611eb5506e309f
511145.12	fig|511145.12.peg.3392	1d39cb39316a9c2998ec292730c96ef2
511145.12	fig|511145.12.peg.534	ca9ea4441a92c22b915ae0115633eb43
511145.12	fig|511145.12.peg.658	723afa78dd8cb0f4392bbdc68d14adc4
511145.12	fig|511145.12.peg.3290	451703c97611612e1cca3fb94f78bc98
511145.12	fig|511145.12.peg.606	62eb3de9aef5a0f213e6e86136e99a2a
511145.12	fig|511145.12.peg.3110	d3bef5dc5d72fe9c310c111d7432b379
511145.12	fig|511145.12.peg.4437	897a4e7a4f1d051fb40e6cf8bd9341e2
511145.12	fig|511145.12.peg.3208	24875adb4d2550b6da24948f620f7f72
511145.12	fig|511145.12.peg.2165	03ddb941ec5f7556890ce78365da94d2
511145.12	fig|511145.12.peg.1577	361ed5d319a1e1a7abf71cbe3dbe3c39
511145.12	fig|511145.12.peg.2364	16e9d102869171f7f116465f8ac3a806
511145.12	fig|511145.12.peg.1323	16725acee627b252ee2a45c4c783d2b6
511145.12	fig|511145.12.peg.4340	0c625ea629b944a8bfa50967e063bd0c
511145.12	fig|511145.12.peg.3179	4b7adc514f3ad659020561040ab198f2
511145.12	fig|511145.12.peg.3419	c25c5cdc75b23e024b013a0adda4365b
511145.12	fig|511145.12.peg.2251	7bd5eb95b9c853157f4cb3a020d91cb2
511145.12	fig|511145.12.peg.753	d58a08a8499799efa72d9df42f21ed0f
511145.12	fig|511145.12.peg.4256	13a046f26bd163bd6fcd8918b2626f8a
511145.12	fig|511145.12.peg.640	e12fa98a49523be028e9ff30aee67f2c
511145.12	fig|511145.12.peg.1036	603148ec4d7d4becda063da63c3730d0
511145.12	fig|511145.12.peg.2299	6396a0607d98e257f592f552af391638
511145.12	fig|511145.12.peg.1656	c6f195bf0bded1eea0d134b573cf4ab3
511145.12	fig|511145.12.peg.4448	c64063ea8f3b38f557942b606ced3817
511145.12	fig|511145.12.peg.2264	2ce4dc781aa8fc2fa552de57b86e7d77
511145.12	fig|511145.12.peg.891	29a99a73c8fbca0837073871c144f116
511145.12	fig|511145.12.peg.1733	b9d88ba40c66ab5fc336ec43079f49fe
511145.12	fig|511145.12.peg.3870	3f68597921753db6de1a80dbcc936058
511145.12	fig|511145.12.peg.875	7532e912a715395d12bb25507028600e
511145.12	fig|511145.12.peg.3192	9b3ad92da99649ebc2322d681ee2da14
511145.12	fig|511145.12.peg.4531	12c49188e28038b39c9508073edea871
511145.12	fig|511145.12.peg.3301	6aa8c3f6bc3d4c9b66bfec303e76f0f9
511145.12	fig|511145.12.peg.1893	a26f4541e13f5f48b320c36752d290b1
511145.12	fig|511145.12.peg.3344	2d10212c414dea72e3a8a92fa95b0c70
511145.12	fig|511145.12.peg.2479	0c2815c3b688a45b37f4d302f75c804f
511145.12	fig|511145.12.peg.3643	f2a31ba4537d45216285d2c08005814a
511145.12	fig|511145.12.peg.520	a5cd85edc13a10f232c936fa89778959
511145.12	fig|511145.12.peg.2267	297645d47d27689c4696861880d15b1b
511145.12	fig|511145.12.peg.241	d6715aa924bfc0281640a5050fd2fa36
511145.12	fig|511145.12.peg.2308	0d1db145737dbbab38fa0857f2222708
511145.12	fig|511145.12.peg.511	78e737f41dea33e1d1e828d78a1f9822
511145.12	fig|511145.12.peg.3418	18aab782a720095b386e0154424bdc47
511145.12	fig|511145.12.peg.1956	283f56ac866ecf772ea1e5027be10b57
511145.12	fig|511145.12.peg.2459	831f3648be52df08c4fd9afbbbddca8a
511145.12	fig|511145.12.peg.1467	29e5a3b611b13a57961d86c92192eefc
511145.12	fig|511145.12.peg.3987	56bb9020f9846dbe60628623abc4d00e
511145.12	fig|511145.12.peg.3665	73fda5c9064dcaf9e2ab74e80353758c
511145.12	fig|511145.12.peg.2810	06cb9b04c3aa4d6c8d9b3dba077c19c2
511145.12	fig|511145.12.peg.1987	f280d9f948d7fad2e551a8eb6e58ff3f
511145.12	fig|511145.12.peg.4478	6d7340cc0d17d974210636b1af7004d3
511145.12	fig|511145.12.peg.1207	c23cce29c93eea6b946d0effed87ebb6
511145.12	fig|511145.12.peg.1480	3312a43877de54d3851393a8ee50a8e1
511145.12	fig|511145.12.peg.2127	4eccba8c99c086fd6c9d0f394a967fae
511145.12	fig|511145.12.peg.15	5ff823d7232a61a69d9b7267a82fb076
511145.12	fig|511145.12.peg.501	677dcd5545f1f8a54d803b6efc570355
511145.12	fig|511145.12.peg.2510	91bd43f5ae683b80ea757a9c967b9398
511145.12	fig|511145.12.peg.4201	ba9cb03bc99686ab9293c29d1d43315e
511145.12	fig|511145.12.peg.442	6b68f148109cf622045d2398a272c212
511145.12	fig|511145.12.peg.2995	30c48302e638b3496e2461afa67977b4
511145.12	fig|511145.12.peg.4164	38a3977740e37b9bb28288ef09c15954
511145.12	fig|511145.12.peg.3644	3a933a9a1983667b0c9aa7ab83f83c9b
511145.12	fig|511145.12.peg.302	7f1a30c4699a673a27595b1ef1a773b7
511145.12	fig|511145.12.peg.167	fb8c2814f376b032973534386ddd20a2
511145.12	fig|511145.12.peg.1365	b48c5a582763fa1ba763524c9601cc91
511145.12	fig|511145.12.peg.1755	03ae0c2783e02563669bdfa97ca19a67
511145.12	fig|511145.12.peg.3888	84a0a843d8345d29dbe7cf03877f5f44
511145.12	fig|511145.12.peg.608	439f46a6cc629d372b4b6a1d254fc7ce
511145.12	fig|511145.12.peg.4446	781164489585376cbb9a56d651124bab
511145.12	fig|511145.12.peg.2062	ba60bda7e60e305855094659ea77326f
511145.12	fig|511145.12.peg.335	17a73fa6504185e959ec2bc37e59a4af
511145.12	fig|511145.12.peg.3529	e4686fc466af9047d254e77709e9fcd6
511145.12	fig|511145.12.peg.952	ae2794a89131c536e6628a86d1019515
511145.12	fig|511145.12.peg.538	158c8cf7e75062826c115ddb3eb90f36
511145.12	fig|511145.12.peg.949	4958103bc71341f7156bffe93334285c
511145.12	fig|511145.12.peg.4119	30bd5c963105de755b89ed32247b10cd
511145.12	fig|511145.12.peg.729	06b4be33918feb29e34ee839e1c8658f
511145.12	fig|511145.12.peg.832	6d9c657173835d3007724c52251fab67
511145.12	fig|511145.12.peg.3726	dbf5255db46feff6ef72b63754671791
511145.12	fig|511145.12.peg.2743	628d137b7ffa917e71157a59e848d30f
511145.12	fig|511145.12.peg.2765	769ae15e7d32e4f9c4bfe2c535bf870f
511145.12	fig|511145.12.peg.2771	f88dc9aa701cbe535d01e68eb90355ee
511145.12	fig|511145.12.peg.3518	06bc8aafa080776910698cca6a27fab3
511145.12	fig|511145.12.peg.1936	50706b0e056c08c8e5354eb1520dbdec
511145.12	fig|511145.12.peg.3080	eeb4835ffc85abd981c6edd7476598bd
511145.12	fig|511145.12.peg.714	0782f6f252c33425908184b0f367952b
511145.12	fig|511145.12.peg.1944	e417429c9aa5e4619364c7fdbb4fc98c
511145.12	fig|511145.12.peg.1170	2da4f50be2cee1134a6ff6ffaa0c724f
511145.12	fig|511145.12.peg.3198	33859abd93ad005a839c1c145e0e2e4a
511145.12	fig|511145.12.peg.2723	12b7a0dd3b0728c7c326c65a0c710d29
511145.12	fig|511145.12.peg.3078	70690dd040a4353aefc6d9c391f3d765
511145.12	fig|511145.12.peg.3769	4181cf83cf26ea2fecc18adef347d76c
511145.12	fig|511145.12.peg.4354	ab9f35ff31ea84b1cc7329dc6b7a0d73
511145.12	fig|511145.12.peg.1984	5fdf7085867afb7a8eb1db84ff2edcf6
511145.12	fig|511145.12.peg.3088	6b8d2f28091535c5185ecdc941bd4798
511145.12	fig|511145.12.peg.643	3b1854d5e41bf6120644b2f0e1aea1bf
511145.12	fig|511145.12.peg.2917	43c5d63879fbf7efa1bb8bd7ee5fb351
511145.12	fig|511145.12.peg.4430	6c1b608ebee893fcf621d63906ff068a
511145.12	fig|511145.12.peg.3313	75d20978a034ac97cbf88235b32b7ad9
511145.12	fig|511145.12.peg.3922	361a48ee9873e2216b08d9cc6b57f9e9
511145.12	fig|511145.12.peg.1248	cf1e4942f42b178bdec6650fc8766203
511145.12	fig|511145.12.peg.2382	a845babf7dbfe03608d3270332b0e9a4
511145.12	fig|511145.12.peg.178	0e5b9e7c05a91724267593844409d8e5
511145.12	fig|511145.12.peg.3516	8520236d05a6afc2774df1b44cc8a47f
511145.12	fig|511145.12.peg.2990	040999cfac27ed1554dd577503fef9d8
511145.12	fig|511145.12.peg.2109	2510d5f4c945710cbff81f7bd48e9e41
511145.12	fig|511145.12.peg.1416	92d0df0ae1aa1d10ccfa8e76f28a9d51
511145.12	fig|511145.12.peg.278	2c49968944989fd588bc4a548f7a02f1
511145.12	fig|511145.12.peg.659	dfc3a58f52b18a50b0520aa3a72b51c5
511145.12	fig|511145.12.peg.3947	ab622b9a421a3a5925feff745ba0d578
511145.12	fig|511145.12.peg.857	15e6565cfd76f124386d3ae2744c50dd
511145.12	fig|511145.12.peg.4408	d25df419c68619bab3e27ac9208e2212
511145.12	fig|511145.12.peg.3349	5f0729a801c84209f14f33e4a3e340f8
511145.12	fig|511145.12.peg.792	eb2913f1c00188b09a667b8f22b6235e
511145.12	fig|511145.12.peg.349	a42e40018f599ba50d0fb8b46aa21621
511145.12	fig|511145.12.peg.2359	00926371a557641dc94145ad2fafee4b
511145.12	fig|511145.12.peg.768	ecdb1c0c5b5d60d6db0a714840aed4ee
511145.12	fig|511145.12.peg.2876	be27e644b13994f36f3bfab71de706cc
511145.12	fig|511145.12.peg.2948	5444ce373fc6777ca03ce5bbf90ff67e
511145.12	fig|511145.12.peg.2709	539969502e265520399f947fc5e72cec
511145.12	fig|511145.12.peg.1598	35b1c7934308c66f9597dc4890ca4134
511145.12	fig|511145.12.peg.3594	14cfe6a3d3e68d767bd41c320f32a9b9
511145.12	fig|511145.12.peg.719	03e199ebe2f334f0d0f1823488a834d9
511145.12	fig|511145.12.peg.1633	1a5508b7c385d785866217f3c2dca797
511145.12	fig|511145.12.peg.529	1ae37ec6ee6c190f80e1e757b3e7fe0f
511145.12	fig|511145.12.peg.3469	74e62bf8366611b8b60fe56671f7a114
511145.12	fig|511145.12.peg.2446	1134ac1cc16539c0d6579954e5210902
511145.12	fig|511145.12.peg.112	3b4a18f012c60d06e90e4851e219312c
511145.12	fig|511145.12.peg.1422	b75489a56d800b5c4545e0a061c54090
511145.12	fig|511145.12.peg.2049	c8b003661a8b12f2f0b85639c57bc860
511145.12	fig|511145.12.peg.1871	6b2a44725c222898af8834d81fe2c51f
511145.12	fig|511145.12.peg.1402	db4cfb73388c9b06b25ece550730c5ad
511145.12	fig|511145.12.peg.615	f35d1a48e0a520813cf40f9a3fe89a10
511145.12	fig|511145.12.peg.3383	14ae9bf094d37bed1c647b85d7a70d2d
511145.12	fig|511145.12.peg.2418	2bfeadb0af89cb7fa6920e2fed7ce1eb
511145.12	fig|511145.12.peg.1187	117c747747a0a4fc777ddceab346b7cf
511145.12	fig|511145.12.peg.1809	262941250e9eb4da5045bc6dd94d0b04
511145.12	fig|511145.12.peg.3151	e933f38c54e844615df09466b8372c27
511145.12	fig|511145.12.peg.3187	362ca19ec97b6ac525bd34a13e2a82da
511145.12	fig|511145.12.peg.61	df3fa00cf5936b6c4e7f5f958ea398d1
511145.12	fig|511145.12.peg.935	7aa777189b5ba6c32d0c25be72bd0662
511145.12	fig|511145.12.peg.4229	1c69ff60d02136dde58a5ff5288e504f
511145.12	fig|511145.12.peg.1473	a1b53ba806abe67b0e73166b9ea2c65e
511145.12	fig|511145.12.peg.1959	925b09076802fc2be6a36392faae79ea
511145.12	fig|511145.12.peg.1601	bf83c4375b5b050103db9a8628dcecd1
511145.12	fig|511145.12.peg.99	c16a16e243d432912840fefd5939be2e
511145.12	fig|511145.12.peg.1880	c8dc70a31151a1b806b3f6d21f68fdbf
511145.12	fig|511145.12.peg.108	63ecd4b41556f1bad2ce79765d13a1f8
511145.12	fig|511145.12.peg.344	a6e25223f14065f44e16af6ec7717ba1
511145.12	fig|511145.12.peg.4424	502a91e51e5cb0e64c72580d2cfb3dd6
511145.12	fig|511145.12.peg.578	2cac693b45316b5b73725312c20a0ddb
511145.12	fig|511145.12.peg.2549	96c137a4ef700cb6ff449a08a17b2e19
511145.12	fig|511145.12.peg.522	352d0af0357a64766c37643b7a5fcacb
511145.12	fig|511145.12.peg.2684	0daba42f9cb1b20c55ca742c40e802af
511145.12	fig|511145.12.peg.3281	336b4f05a160e5cc79e6d8ece23f9828
511145.12	fig|511145.12.peg.2003	79fa884d88f90b5215c9375b9faf1cfb
511145.12	fig|511145.12.peg.4316	9aa45ee7f805e22a5ebb8154609c2108
511145.12	fig|511145.12.peg.2614	8fdfc5b772bb357d9e57c9710e060f7e
511145.12	fig|511145.12.peg.1451	a98a5e41f3db9b4d8241ad4b00886036
511145.12	fig|511145.12.peg.421	6c24b5c8dd2910015562bbc01843a363
511145.12	fig|511145.12.peg.1052	cb099d7af9dc78d3084ecfdafd86c2f0
511145.12	fig|511145.12.peg.4417	7c6f975689ec73dd47c05e6f684e3427
511145.12	fig|511145.12.peg.3912	cf907d501586167e41849c1416474a13
511145.12	fig|511145.12.peg.4319	5585a2b8bcfe7daecea7194d845b1744
511145.12	fig|511145.12.peg.2599	2421f9ce637269efdde42df52115e903
511145.12	fig|511145.12.peg.3434	e6c4cdddb12f6fb632e0d7a24acabdd7
511145.12	fig|511145.12.peg.2750	20fedc25ec3372c7d30af724be4c0ac5
511145.12	fig|511145.12.peg.4071	41c745e1144737d3a54930399d749fd8
511145.12	fig|511145.12.peg.4049	4305fb1988a41d68599001842b2345ea
511145.12	fig|511145.12.peg.3580	6d977bb96b25187abc5348661bf9f009
511145.12	fig|511145.12.peg.3091	68fae63339caa66a8e8a0285af7d95a0
511145.12	fig|511145.12.peg.3526	838205352281ee3792f39070eaba1e18
511145.12	fig|511145.12.peg.2672	1c27f669ed8650035a7406302163535c
511145.12	fig|511145.12.peg.1939	b9e5f42886aa37d5e491b1818f86e0e6
511145.12	fig|511145.12.peg.2608	580de5d36d3d318676bc70348654eab1
511145.12	fig|511145.12.peg.3225	ee2d2e7a80323569820151d9dbb37af8
511145.12	fig|511145.12.peg.4510	1cf44a3fb801aab5351fd5ae07f90f2a
511145.12	fig|511145.12.peg.2711	fbe5b850e94fe0776f8add514946b672
511145.12	fig|511145.12.peg.2541	eb8788209b368a6895ff498918a5ed27
511145.12	fig|511145.12.peg.1968	fd56555bf7be884ab313102eaabc0485
511145.12	fig|511145.12.peg.2255	1c118c4d9c7306844b1873e7a044343a
511145.12	fig|511145.12.peg.1198	d212557ff192401b1cc11ed7630148de
511145.12	fig|511145.12.peg.1995	4419228249595b504902b9c906a66263
511145.12	fig|511145.12.peg.209	42d497419a55e8f85fbbf0897fb40734
511145.12	fig|511145.12.peg.4246	6da51f605a6d8b0aed027998b72f6c2f
511145.12	fig|511145.12.peg.4470	46adb93bf2840c4b0352ea3c5ee7bd3d
511145.12	fig|511145.12.peg.914	2457f4abafd37feb90a801064461ee69
511145.12	fig|511145.12.peg.2868	db6f51994b96e7d3bc259c8bbb8e6364
511145.12	fig|511145.12.peg.4335	32db77dafcb2b4bb72dcbe9329a202fe
511145.12	fig|511145.12.peg.1180	8f6df4cbac1e08437732c7f3ec5a4192
511145.12	fig|511145.12.peg.2685	e9d50cfbfaea17e8ebb59f9add77f07a
511145.12	fig|511145.12.peg.1391	716e68a97fbca16b35ec7ff2a5d22076
511145.12	fig|511145.12.peg.2092	5d4ad086607d6ea2ee611ce9c87339f8
511145.12	fig|511145.12.peg.2337	11c2f1945beb51cbf672ba040f973958
511145.12	fig|511145.12.peg.1799	7f0b657c1abe847f75166fa4410f4fbc
511145.12	fig|511145.12.peg.1874	ada8bc7ac692e7f98368a4bad0e90ef1
511145.12	fig|511145.12.peg.674	0754593e315c348cebd3f7d40cdf821f
511145.12	fig|511145.12.peg.496	19816cf0ce1cd4f4f9a55d83b338530c
511145.12	fig|511145.12.peg.4539	53010eafe77b22c8c196a880a21a846a
511145.12	fig|511145.12.peg.1694	d44a2fd7d35146cf110895eb20e4d3bd
511145.12	fig|511145.12.peg.130	18acf8210d82c9f9aedc74c99466b051
511145.12	fig|511145.12.peg.3010	967304230fc9960c61881a330f3e6323
511145.12	fig|511145.12.peg.3158	66e6ffda6e7d19a19beada717e5ad830
511145.12	fig|511145.12.peg.1783	59ec5d46b9f3ed5fc9297c10221bdeba
511145.12	fig|511145.12.peg.1938	9a5824f523e2de95b325027f33b9ef77
511145.12	fig|511145.12.peg.4251	ea37134fca045481346e56b5f0d1bcfb
511145.12	fig|511145.12.peg.2081	d29e3bb2a82d79bec326de51a6fca17d
511145.12	fig|511145.12.peg.1634	b348cc1e51a7326502358de2cf4fe606
511145.12	fig|511145.12.peg.1401	60b10b9f797df5456b5e5950dc4fd589
511145.12	fig|511145.12.peg.885	9ffdf18182857a96a2180abdb7226f77
511145.12	fig|511145.12.peg.2430	349c452dd70cd4618e69610b9f4b4872
511145.12	fig|511145.12.peg.2234	4042f243e2a7c9208bd3e6cfe340be7b
511145.12	fig|511145.12.peg.4311	19321ed9b2754bd2ad4e168eedd52c76
511145.12	fig|511145.12.peg.4391	11d0ade26b60f0b2885970d7c5eca69a
511145.12	fig|511145.12.peg.464	6a868667be2f869d1f5a3adeb0eca635
511145.12	fig|511145.12.peg.18	fdffb37d29b896d05800fae3d46ceed2
511145.12	fig|511145.12.peg.2181	0524d22822fb3638d60f55dce358b8e5
511145.12	fig|511145.12.peg.4137	10ae47177bcf8044fdf2f4ed94c3bcbc
511145.12	fig|511145.12.peg.1143	5c96612253d5137046f0005b72e1e632
511145.12	fig|511145.12.peg.3721	acf1c175b982a03ecd877fb3c8e5bb5b
511145.12	fig|511145.12.peg.1026	662e2c654a4d1fc5062f4e29d8747029
511145.12	fig|511145.12.peg.405	7dfafc9af784842c96d147bc55e94f75
511145.12	fig|511145.12.peg.1277	af13e9f3b7209a88b110d3da50d6671d
511145.12	fig|511145.12.peg.3978	740de0cf66dad4cc29af44f7df31b4ef
511145.12	fig|511145.12.peg.589	42b50f210fe72beca489e86a5e6ef969
511145.12	fig|511145.12.peg.3691	da354cf16538711e0089dc72b6ab149d
511145.12	fig|511145.12.peg.2529	5614f958475d8de6dafbed3580da5892
511145.12	fig|511145.12.peg.2042	c9dbba17b4a16064edfd3ae31e344492
511145.12	fig|511145.12.peg.2906	cf263bc6440a4d61df51f2a700d06fc6
511145.12	fig|511145.12.peg.2395	14c9362f4db222bfc2408592df2a27cc
511145.12	fig|511145.12.peg.4110	9fae77ec817b5fcd7c21904222a9dd9b
511145.12	fig|511145.12.peg.2757	4f563011ab0db0a71851097347585757
